Checker	Path	Line	Column	Message	Tool	End_Line	End_Column
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	74	76	parameter name 'm' is too short, expected at least 3 characters	clang_tidy	74	76
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	79	7	the value returned by this function should be used	clang_tidy	319	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	80	23	statement should be inside braces	clang_tidy	80	24
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	80	23	statement should be inside braces	clang_tidy	80	24
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	81	9	the value returned by this function should be used	clang_tidy	319	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	82	11	statement should be inside braces	clang_tidy	82	12
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	82	11	statement should be inside braces	clang_tidy	82	12
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	83	9	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	84	7	the value returned by this function should be used	clang_tidy	320	26
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	84	41	function is not thread safe	clang_tidy	84	41
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	304	5	no previous prototype for function 'd2u_rename'	clang_tidy	304	1
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	321	5	no previous prototype for function 'd2u_unlink'	clang_tidy	321	1
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	379	32	statement should be inside braces	clang_tidy	379	33
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	379	32	statement should be inside braces	clang_tidy	379	33
readability-else-after-return	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	443	7	do not use 'else' after 'return'	clang_tidy	443	16
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	448	29	function is not thread safe	clang_tidy	448	29
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	450	8	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	451	8	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	481	32	statement should be inside braces	clang_tidy	481	33
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	481	32	statement should be inside braces	clang_tidy	481	33
readability-else-after-return	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	483	7	do not use 'else' after 'return'	clang_tidy	483	16
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	483	11	statement should be inside braces	clang_tidy	483	11
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	483	11	statement should be inside braces	clang_tidy	483	11
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	488	29	function is not thread safe	clang_tidy	488	29
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	490	8	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	491	8	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	613	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	623	3	the value returned by this function should be used	clang_tidy	320	26
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	638	5	no previous prototype for function 'is_dos2unix'	clang_tidy	638	1
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	640	124	statement should be inside braces	clang_tidy	640	125
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	640	124	statement should be inside braces	clang_tidy	640	125
readability-else-after-return	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	642	3	do not use 'else' after 'return'	clang_tidy	642	7
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	642	7	statement should be inside braces	clang_tidy	642	7
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	642	7	statement should be inside braces	clang_tidy	642	7
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	648	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	650	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	652	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	653	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	654	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	655	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	656	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	657	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	658	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	659	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	660	3	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	661	29	statement should be inside braces	clang_tidy	661	30
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	661	29	statement should be inside braces	clang_tidy	661	30
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	662	5	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	663	7	statement should be inside braces	clang_tidy	663	8
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	663	7	statement should be inside braces	clang_tidy	663	8
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	664	5	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	665	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	671	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	672	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	678	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	679	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	681	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	682	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	683	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	684	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	685	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	689	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	691	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	692	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	693	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	695	3	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	696	29	statement should be inside braces	clang_tidy	696	30
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	696	29	statement should be inside braces	clang_tidy	696	30
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	697	5	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	698	7	statement should be inside braces	clang_tidy	698	8
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	698	7	statement should be inside braces	clang_tidy	698	8
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	699	5	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	700	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	702	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	703	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	704	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	706	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	708	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	711	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	713	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	715	3	the value returned by this function should be used	clang_tidy	320	26
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	720	19	2 adjacent parameters of 'PrintVersion' of similar type ('const char *') are easily swapped by mistake	clang_tidy	720	31
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	722	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	761	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	773	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	778	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	783	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	785	3	the value returned by this function should be used	clang_tidy	320	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	786	3	the value returned by this function should be used	clang_tidy	320	26
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	826	24	parameter name 'fd' is too short, expected at least 3 characters	clang_tidy	826	24
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	969	9	variable name 'fp' is too short, expected at least 3 characters	clang_tidy	969	9
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	973	7	variable name 'fd' is too short, expected at least 3 characters	clang_tidy	973	7
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	978	12	statement should be inside braces	clang_tidy	978	13
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	978	12	statement should be inside braces	clang_tidy	978	13
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	981	9	function is not thread safe	clang_tidy	981	9
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	984	19	an assignment within an 'if' condition is bug-prone	clang_tidy	984	19
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	984	48	statement should be inside braces	clang_tidy	984	49
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	984	48	statement should be inside braces	clang_tidy	984	49
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	986	3	the value returned by this function should be used	clang_tidy	986	3
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	999	11	an assignment within an 'if' condition is bug-prone	clang_tidy	999	11
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	999	39	statement should be inside braces	clang_tidy	999	40
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	999	39	statement should be inside braces	clang_tidy	999	40
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1002	10	an assignment within an 'if' condition is bug-prone	clang_tidy	1002	10
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1002	37	statement should be inside braces	clang_tidy	1002	38
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1002	37	statement should be inside braces	clang_tidy	1002	38
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1043	16	function is not thread safe	clang_tidy	1043	16
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1044	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1045	7	the value returned by this function should be used	clang_tidy	320	26
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1055	18	function is not thread safe	clang_tidy	1055	18
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1056	9	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1057	9	the value returned by this function should be used	clang_tidy	320	26
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1099	7	statement should be inside braces	clang_tidy	1099	8
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1099	7	statement should be inside braces	clang_tidy	1099	8
readability-function-cognitive-complexity	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1110	7	function 'read_bom' has cognitive complexity of 64 (threshold 25)	clang_tidy	1122	4
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1110	23	parameter name 'f' is too short, expected at least 3 characters	clang_tidy	1110	23
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1124	19	an assignment within an 'if' condition is bug-prone	clang_tidy	1124	19
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1131	22	0xff is a magic number; consider replacing it with a named constant	clang_tidy	1131	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1131	42	0xfe is a magic number; consider replacing it with a named constant	clang_tidy	1131	42
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1131	62	0xef is a magic number; consider replacing it with a named constant	clang_tidy	1131	62
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1131	82	0x84 is a magic number; consider replacing it with a named constant	clang_tidy	1131	82
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1132	39	statement should be inside braces	clang_tidy	1132	40
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1136	19	an assignment within an 'if' condition is bug-prone	clang_tidy	1136	19
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1140	39	statement should be inside braces	clang_tidy	1140	40
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1141	39	statement should be inside braces	clang_tidy	1141	40
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1145	22	0xff is a magic number; consider replacing it with a named constant	clang_tidy	1145	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1145	42	0xfe is a magic number; consider replacing it with a named constant	clang_tidy	1145	42
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1149	22	0xfe is a magic number; consider replacing it with a named constant	clang_tidy	1149	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1149	42	0xff is a magic number; consider replacing it with a named constant	clang_tidy	1149	42
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1153	19	an assignment within an 'if' condition is bug-prone	clang_tidy	1153	19
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1157	39	statement should be inside braces	clang_tidy	1157	40
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1158	39	statement should be inside braces	clang_tidy	1158	40
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1159	39	statement should be inside braces	clang_tidy	1159	40
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1163	22	0xef is a magic number; consider replacing it with a named constant	clang_tidy	1163	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1163	42	0xbb is a magic number; consider replacing it with a named constant	clang_tidy	1163	42
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1163	61	0xbf is a magic number; consider replacing it with a named constant	clang_tidy	1163	61
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1167	22	0x84 is a magic number; consider replacing it with a named constant	clang_tidy	1167	22
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1167	42	0x31 is a magic number; consider replacing it with a named constant	clang_tidy	1167	42
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1167	61	0x95 is a magic number; consider replacing it with a named constant	clang_tidy	1167	61
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1172	23	0x33 is a magic number; consider replacing it with a named constant	clang_tidy	1172	23
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1176	39	statement should be inside braces	clang_tidy	1176	40
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1178	36	statement should be inside braces	clang_tidy	1178	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1179	36	statement should be inside braces	clang_tidy	1179	37
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1180	36	statement should be inside braces	clang_tidy	1180	37
readability-function-cognitive-complexity	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1187	7	function 'write_bom' has cognitive complexity of 48 (threshold 25)	clang_tidy	1191	3
readability-identifier-length	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1187	24	parameter name 'f' is too short, expected at least 3 characters	clang_tidy	1187	24
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1191	72	statement should be inside braces	clang_tidy	1191	73
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1191	72	statement should be inside braces	clang_tidy	1191	73
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1198	46	statement should be inside braces	clang_tidy	1198	47
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1200	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1201	11	the value returned by this function should be used	clang_tidy	320	26
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1205	46	statement should be inside braces	clang_tidy	1205	47
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1207	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1208	11	the value returned by this function should be used	clang_tidy	320	26
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1212	54	statement should be inside braces	clang_tidy	1212	55
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1214	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1215	11	the value returned by this function should be used	clang_tidy	320	26
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1219	50	statement should be inside braces	clang_tidy	1219	51
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1221	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1222	11	the value returned by this function should be used	clang_tidy	320	26
clang-diagnostic-extra-semi-stmt	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1224	7	empty expression statement has no effect; remove unnecessary ';' to silence this warning	clang_tidy	1224	7
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1230	54	statement should be inside braces	clang_tidy	1230	55
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1233	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1234	11	the value returned by this function should be used	clang_tidy	320	26
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1237	50	statement should be inside braces	clang_tidy	1237	51
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1240	11	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1241	11	the value returned by this function should be used	clang_tidy	320	26
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1248	36	2 adjacent parameters of 'print_bom' of similar type ('const char *') are easily swapped by mistake	clang_tidy	1248	48
readability-magic-numbers	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1250	19	64 is a magic number; consider replacing it with a named constant	clang_tidy	1250	19
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1285	5	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1286	5	the value returned by this function should be used	clang_tidy	319	26
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1291	6	no previous prototype for function 'print_bom_info'	clang_tidy	1291	1
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1297	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1300	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1303	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1306	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1309	7	the value returned by this function should be used	clang_tidy	319	26
clang-diagnostic-extra-semi-stmt	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1310	5	empty expression statement has no effect; remove unnecessary ';' to silence this warning	clang_tidy	1310	5
clang-diagnostic-missing-prototypes	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1321	5	no previous prototype for function 'check_unicode_info'	clang_tidy	1321	1
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1326	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1327	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1330	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1331	7	the value returned by this function should be used	clang_tidy	319	26
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1335	12	an assignment within an 'if' condition is bug-prone	clang_tidy	1335	12
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1341	79	statement should be inside braces	clang_tidy	1341	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1341	79	statement should be inside braces	clang_tidy	1341	80
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1343	79	statement should be inside braces	clang_tidy	1343	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1343	79	statement should be inside braces	clang_tidy	1343	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1352	26	statement should be inside braces	clang_tidy	1352	27
bugprone-easily-swappable-parameters	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1362	19	2 adjacent parameters of 'check_unicode' of similar type ('FILE *') are easily swapped by mistake	clang_tidy	1362	25
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1368	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1369	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1372	7	the value returned by this function should be used	clang_tidy	319	26
cert-err33-c	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1373	7	the value returned by this function should be used	clang_tidy	319	26
bugprone-assignment-in-if-condition	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1377	12	an assignment within an 'if' condition is bug-prone	clang_tidy	1377	12
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1381	27	statement should be inside braces	clang_tidy	1381	28
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1381	27	statement should be inside braces	clang_tidy	1381	28
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1394	79	statement should be inside braces	clang_tidy	1394	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1394	79	statement should be inside braces	clang_tidy	1394	80
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1396	79	statement should be inside braces	clang_tidy	1396	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1396	79	statement should be inside braces	clang_tidy	1396	80
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1405	26	statement should be inside braces	clang_tidy	1405	27
concurrency-mt-unsafe	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1412	14	function is not thread safe	clang_tidy	1412	14
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1412	52	statement should be inside braces	clang_tidy	1412	53
readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1412	52	statement should be inside braces	clang_tidy	1412	53
google-readability-braces-around-statements	/host/doc/examples/codebase/dos2unix-7.5.2/common.c	1417	74	statement should be inside braces	clang_tidy	1417	75
